ID;Estado;Asunto;Solicitado;Resuelto;Rol de usuario;Agente de soporte;Servicio relacionado;Canal;Tipo;Prioridad
72480;Cerrado;Solicitud de agregar estudiante a Comunidad;46135,40347;46135,54792;Estudiante;Mariana Mora;Agregar/cambiar asociación de usuario a comunidad;Correo;Incidente;Normal
72481;Cerrado;Información de la página de prematricula incorrecta;46135,43403;46135,45417;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
72482;Cerrado;RE: Capacitaciones TEC Digital;46135,49653;46135,55417;Profesor;Carlos Calvo;Solicitud de capacitación;Correo;Solicitud;Normal
72483;Cerrado;CONSULTA;46135,53889;46135,63403;Profesor;Carlos Calvo;GAAP;Correo;Solicitud;Normal
72484;Cerrado;Divulgar en todos los campus y centros;46135,63194;46139,32917;Administrativo;Carlos Calvo;Envío de comunicados a comunidades;Correo;Solicitud;Normal
72485;Cerrado;Solicitud apertura TEC Digital: INSPECCIÓN POR VARIABLES Y ATRIBUTOS A225;46135,65833;46135,68194;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72486;Cerrado;Solicitud apertura TEC Digital: TÉCNICAS PARA LA MEJORA A225;46135,65833;46136,325;Administrativo FundaTEC;Jimena Rivera;Creación cursos FundaTEC;Correo;Solicitud;Normal
72487;Cerrado;Solicitud apertura TEC Digital: INSPECCIÓN POR VARIABLES Y ATRIBUTOS B225;46135,66181;46135,68403;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72488;Cerrado;Solicitud apertura TEC Digital: TÉCNICAS PARA LA MEJORA B225;46135,66181;46136,33958;Administrativo FundaTEC;Jimena Rivera;Creación cursos FundaTEC;Correo;Solicitud;Normal
72489;Cerrado;Solicitud apertura TEC Digital: ANÁLISIS DE SISTEMAS DE MEDICIÓN A325;46135,67569;46136,33194;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72490;Cerrado;Solicitud apertura TEC Digital: GRÁFICOS DE CONTROL A325;46135,67569;46136,3875;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72491;Cerrado;Solicitud apertura TEC Digital: ANÁLISIS DE SISTEMAS DE MEDICIÓN B325;46135,67917;46136,33125;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72492;Cerrado;Solicitud apertura TEC Digital: GRÁFICOS DE CONTROL B325;46135,67917;46136,39167;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72493;Cerrado;Solicitud apertura TEC Digital: COSTOS DE CALIDAD A126;46135,69653;46136,41667;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72494;Cerrado;Solicitud apertura TEC Digital: ANALISIS DE DATOS 1 A126;46135,69653;46136,38194;Administrativo FundaTEC;Jimena Rivera;Creación cursos FundaTEC;Correo;Solicitud;Normal
72495;Cerrado;Solicitud apertura TEC Digital: COSTOS DE CALIDAD B126;46135,70278;46136,42014;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72496;Cerrado;Solicitud apertura TEC Digital: ANALISIS DE DATOS 1 B126;46135,70278;46136,3875;Administrativo FundaTEC;Jimena Rivera;Creación cursos FundaTEC;Correo;Solicitud;Normal
72497;Cerrado;Solicitud apertura TEC Digital: MATEMÁTICA A126;46136,34097;46136,4;Administrativo FundaTEC;Jimena Rivera;Creación cursos FundaTEC;Correo;Solicitud;Normal
72498;Cerrado;Solicitud apertura TEC Digital: MATEMÁTICA B126;46136,34097;46136,40556;Administrativo FundaTEC;Jimena Rivera;Creación cursos FundaTEC;Correo;Solicitud;Normal
72499;Cerrado;Solicitud apertura TEC Digital: METROLOGÍA Y NORMALIZACIÓN B225;46136,34583;46136,42153;Administrativo FundaTEC;Jimena Rivera;Creación cursos FundaTEC;Correo;Solicitud;Normal
72500;Cerrado;Solicitud apertura TEC Digital: ADMINISTRACIÓN DE RECURSOS HUMANOS A325;46136,34583;46136,41944;Administrativo FundaTEC;Jimena Rivera;Creación cursos FundaTEC;Correo;Solicitud;Normal
72501;Cerrado;Autorización Plataforma TecDigital y Office;46136,35278;46136,42222;Administrativo;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
72502;Cerrado;Estudiantes que no tienen el curso en el Tec Digital;46136,37361;46136,42431;Administrativo;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
72503;Cerrado;Situación respecto al GAAP;46136,37361;46136,42222;Profesor;Jimena Rivera;GAAP;Teléfono;Solicitud;Normal
72504;Cerrado;RV: Solicitud de cambio de profesor;46136,37639;46136,40417;Profesor;Carlos Calvo;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
72505;Cerrado;Personalización del portal - Tec Digital;46136,45139;46139,37153;Profesor;Jimena Rivera;Atención personalizada a usuarios;Correo;Solicitud;Normal
72506;Cerrado;Para compartir en el TEC-DIGITAL-ESTUDIANTES DE LIMON;46136,45903;46136,48542;Administrativo;Carlos Calvo;Envío de comunicados a lista seleccionada;Correo;Solicitud;Normal
72507;Cerrado;Re: solicitud para Incorporar estudiante Wendy Soto Mora, al TEC-Digital;46136,57917;46136,58472;Administrativo;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
72508;Cerrado;Bloqueo por MFA – Error 500121 (Cuenta institucional TEC para Outlook);46136,65069;46136,65347;Estudiante;Mariana Mora;Atención personalizada a usuarios;Correo;Solicitud;Normal
72509;Cerrado;Re: Lista de curso;46136,79653;46139,32986;;;;Correo;;Urgente
72510;Cerrado;Re: Lista de curso;46136,80208;46139,32986;Profesor;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
72511;Cerrado;Ayuda a solucionar problema;46136,89167;46139,33264;Estudiante;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
72512;Cerrado;Acceso a cuenta institucional;46137,45556;46139,33264;Estudiante;;;;;'-
72513;Cerrado;Acceso a cuenta institucional;46137,46042;46139,33403;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
72515;Cerrado;Re: Autorización Plataforma TecDigital y Office;46137,97986;46139,36458;;;;Correo;;'-
72516;Cerrado;RE: Autorización Plataforma TecDigital y Office;46139,32708;46139,36528;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
72517;Cerrado;Re: Capacitaciones TEC Digital;46139,33333;46139,36736;Profesor;Carlos Calvo;Solicitud de capacitación;Correo;Solicitud;Normal
72518;Cerrado;RE: Capacitaciones TEC Digital;46139,34306;46141,39167;Profesor;Carlos Calvo;Solicitud de capacitación;Correo;Solicitud;Normal
72519;Cerrado;Correo estudiantil;46139,45972;46139,49306;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
72520;Cerrado;Consulta;46139,47917;46139,62431;Estudiante;Mariana Mora;Atención personalizada a usuarios;Correo;Solicitud;Normal
72521;Cerrado;solicitud de inclusión grupo: Fundamentos de Computación en la Nube;46139,48125;46139,49306;Administrativo;Mariana Mora;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
72522;Cerrado;Soporte;46139,49792;46146,32847;Administrativo;Carlos Calvo;Activar cuentas de usuario;Correo;Solicitud;Normal
72523;Cerrado;Recuperación de cuenta para ver historial academico;46139,55972;46141,39167;Externo;Carlos Calvo;Expediente estudiantil;Correo;Solicitud;Normal
72524;Cerrado;Cátedra de Laboratorio de Química;46139,57361;46139,57778;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72525;Cerrado;solicitud de apoyo Tec digital;46139,65625;46139,66528;Administrativo;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
72527;Cerrado;Consulta sobre las comunidades que salen el tec digital;46139,83681;46140,32292;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72528;Cerrado;Solicitud de reporte;46139,84861;46140,45069;Estudiante;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
72529;Cerrado;Solicitud de reporte por falla en TEC-Digital durante evaluación;46139,86597;46140,44306;Estudiante;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
72530;Cerrado;acceso a un curso;46139,86875;46140,32222;Profesor;Mariana Mora;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
72531;Cerrado;No me funciona enviar mi solicitud: Buenas noches,...;46139,87083;46140,45208;;;;;Solicitud;'-
72532;Cerrado;Solicitud de reporte problemas para cargar archivos en TD;46139,88542;46140,47431;Estudiante;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
72534;Cerrado;Solictud Reporte TEC DIgital;46140,2875;46140,45833;Estudiante;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
72535;Cerrado;Problema de carga en el TecDigital;46140,44167;46140,49583;Estudiante;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
72536;Cerrado;Reporte de entrega;46140,45139;46140,45139;Estudiante;Mariana Mora;Evaluaciones;Teléfono;Solicitud;Normal
72537;Cerrado;Divulgar en todas las comunidades de estudiantes;46140,45556;46140,48611;Administrativo;Carlos Calvo;Envío de comunicados a comunidades;Correo;Solicitud;Normal
72538;Cerrado;en mi perfil viene mi nombre arroyo solano, lo cor...;46140,54097;46140,60208;Estudiante FundaTEC;Jimena Rivera;Cambiar información personal;Correo;Solicitud;Normal
72539;Cerrado;Solicitud de reporte por avería en Tec Digital;46140,56806;46140,59861;Estudiante;Jimena Rivera;Evaluaciones;Correo;Solicitud;Normal
72540;Cerrado;Consulta;46140,58056;46140,61389;Administrativo;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72541;Cerrado;Solicitud de reporte - TecDigital;46140,60208;46140,60208;Estudiante;Jimena Rivera;Evaluaciones;Teléfono;Solicitud;Normal
72542;Cerrado;cambio de apellido;46140,61458;46140,61458;Director/Coordinador;Carlos Calvo;Cambiar información personal;Teléfono;Solicitud;Normal
72545;Cerrado;Acceso turnitin;46140,86319;46142,6375;Estudiante;Carlos Calvo;Control de plagio;Correo;Solicitud;Normal
72546;Cerrado;Modulo 3 - Especializacion de impuestos;46140,86875;46141,32292;Estudiante FundaTEC;Jimena Rivera;Actualizar cursos a estudiantes;Correo;Solicitud;Normal
72547;Cerrado;Fw: PROBLEMA TECDIGITAL;46140,93403;46142,31389;Estudiante;Jimena Rivera;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
72548;Cerrado;Consulta;46141,42847;46141,43194;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72549;Cerrado;RV: Consulta sobre la plataforma;46141,43403;46141,48194;Administrativo FundaTEC;Carlos Calvo;Cambiar información personal;Correo;Solicitud;Normal
72550;Cerrado;acceso tec digital;46141,43889;46141,46181;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72551;Cerrado;Solicitud de reporte - TecDigital;46141,49306;46141,49306;Estudiante;Jimena Rivera;Evaluaciones;Teléfono;Solicitud;Normal
72552;Cerrado;Fw: Reporte de caída en Tec Digital;46141,50486;46141,58194;Estudiante;Jimena Rivera;Evaluaciones;Correo;Solicitud;Normal
72553;Cerrado;Fw: SOLICITUD DE ACCESO A EXPEDIENTE ESTUDIANTIL DEL TEC-DIGITAL;46141,51806;46141,56667;;;;;Solicitud;'-
72554;Cerrado;Solicitud de reporte;46141,52778;46141,54792;Estudiante;;Evaluaciones;;;'-
72555;Cerrado;Recall: Solicitud de reporte;46141,52778;46141,54861;;;;;Solicitud;'-
72556;Cerrado;Solicitud de reporte;46141,52778;46141,58472;Estudiante;Jimena Rivera;Evaluaciones;Correo;Solicitud;Normal
72557;Cerrado;RE: SOLICITUD DE ACCESO A EXPEDIENTE ESTUDIANTIL DEL TEC-DIGITAL;46141,55139;46141,56736;Director/Coordinador;Carlos Calvo;Asignación de permisos especiales;Correo;Solicitud;Normal
72558;Cerrado;Agregar cursos;46141,58264;46141,65347;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72559;Cerrado;Problema para enviar correo desde la comunidad de ATI;46141,61111;46141,68403;Estudiante;Jimena Rivera;Problemas con correos;Correo;Solicitud;Normal
72560;Cerrado;Correo no enviado;46141,61458;46141,65139;Profesor;Jimena Rivera;Problemas con correos;Teléfono;Solicitud;Normal
72562;Cerrado;Creación de curso;46142,31944;46142,40347;Administrativo FundaTEC;Jimena Rivera;Creación cursos FundaTEC;Correo;Solicitud;Normal
72563;Cerrado;Acceso al TEC Digital;46142,36458;46142,36458;Profesor FundaTEC;Mariana Mora;Creación de usuarios FundaTEC;Teléfono;Solicitud;Normal
72564;Cerrado;Solicitud;46142,37083;46142,38958;Profesor;Jimena Rivera;Actualizar miembros de comunidades;Correo;Solicitud;Normal
72565;Cerrado;Solicitud de creación de grupo - módulo 4. Big Data g34;46142,40417;46142,41458;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72566;Cerrado;Favor activar acceso al Tec Digital al profesor de la Maestria en Ingeniería vial;46142,42083;46142,50139;Administrativo;Mariana Mora;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
72567;Cerrado;Ingresos;46142,5;46142,54931;Administrativo;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
72568;Cerrado;Problemas con tec digital;46142,56458;46142,57153;Administrativo FundaTEC;Mariana Mora;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
72569;Cerrado;Consulta;46142,59653;46142,60069;Administrativo;Mariana Mora;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
72570;Cerrado;RV: Consulta plataforma Tecdigital;46142,75347;46146,33056;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
72572;Cerrado;Desde el miércoles no se envían las noticias en ninguno de mis grupos;46143,69375;46146,47917;Profesor;Carlos Calvo;Problemas con correos;Correo;Solicitud;Normal
72574;Cerrado;Inconsistencias en entrega de asignación Lab Fis gen II gr51;46144,69375;46146,3375;Profesor;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
72575;Cerrado;Acceso a Turnitin;46145,71806;46146,32153;Profesor;Carlos Calvo;Control de plagio;Correo;Solicitud;Normal
72576;Cerrado;Corrección en portal;46146,40278;46146,59167;Profesor;Carlos Calvo;Atención personalizada a usuarios;Teléfono;Solicitud;Normal
72577;Cerrado;Urgente;46146,43125;46146,57569;Administrativo FundaTEC;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
72578;Cerrado;Divulgar en todas las comunidades de estudiantes;46146,43403;46146,47083;Administrativo;Carlos Calvo;Envío de comunicados a comunidades;Correo;Solicitud;Normal
72579;Cerrado;RV: Error Tec digital;46146,45139;46146,575;Administrativo FundaTEC;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
72580;Cerrado;Solicitud de apertura de curso - TECDIGITAL;46146,47153;46146,47847;;;;Teléfono;;'-
72581;Cerrado;Solicitud de apertura de curso - TECDIGITAL;46146,47153;46146,57708;Profesor;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72582;Cerrado;Soporte con pagina de comunidad;46146,52083;46146,57431;Profesor;Mariana Mora;Carpetas/Documentos;Correo;Solicitud;Normal
72584;Cerrado;RV: Error en TEC Digital;46146,56042;46146,61181;Administrativo FundaTEC;Mariana Mora;Carpetas/Documentos;Correo;Solicitud;Normal
72585;Cerrado;RV: Problemas ingreso tecDigital;46146,65903;46146,6875;Administrativo;Mariana Mora;Activar cuentas de usuario;Correo;Solicitud;Normal
72586;Cerrado;Solicitud de acceso al tecDigital;46146,69931;46147,32639;Estudiante;Mariana Mora;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
72587;Cerrado;Acceso Turnitin. Técnico en Administración de Proyectos;46146,70625;46147,38542;Estudiante FundaTEC;Carlos Calvo;Control de plagio;Correo;Solicitud;Normal
72588;Cerrado;No puedo enviar archivos en las evaluaciones;46146,74583;46147,40486;Estudiante;Mariana Mora;Evaluaciones;Correo;Solicitud;Normal
72589;Cerrado;Consulta sobre el cobro del curso Excel - Revisión pendiente;46146,74653;46148,32569;Estudiante FundaTEC;Jimena Rivera;Atención personalizada a usuarios;Correo;Solicitud;Normal
72590;Cerrado;RV: acceso tec digital;46146,79861;46147,37778;Administrativo;Mariana Mora;Cambiar información personal;Correo;Solicitud;Normal
72591;Cerrado;Consulta sobre envío retrasado de mensaje a estudiantes de Física General III a través del TEC Digital;46146,98681;46147,38056;Profesor;Carlos Calvo;Problemas con correos;Correo;Solicitud;Normal
72593;Cerrado;consulta;46147,38333;46147,4;Profesor;Carlos Calvo;GAAP;Correo;Solicitud;Normal
72594;Cerrado;Problemas TEC Digital;46147,40972;46147,41389;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
72595;Cerrado;Problemas para acceder a TEC Digital;46147,43125;46147,44097;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
72596;Cerrado;Campaña de Vacunación: CAL- TEC;46147,52361;46147,55486;Administrativo;Carlos Calvo;Envío de comunicados a lista seleccionada;Correo;Solicitud;Normal
72598;Cerrado;Divulgar en todos los campus y centros;46147,59931;46149,39375;Administrativo;Carlos Calvo;Envío de comunicados a comunidades;Correo;Solicitud;Normal
72599;Cerrado;Por favor;46147,61528;46147,61944;Profesor;Jimena Rivera;Atención personalizada a usuarios;Correo;Solicitud;Normal
72600;Cerrado;Actualización de carrera en Tec Digital;46147,63403;46147,64236;Estudiante;Jimena Rivera;Actualizar miembros de comunidades;Correo;Solicitud;Normal
72601;Cerrado;Solicitud de creación de grupo - módulo 5. Minería de Datos e Inteligencia de Negocios g32;46147,68819;46148,32986;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72602;Cerrado;Sin acceso TEC digital;46148,33819;46148,36319;Estudiante;Jimena Rivera;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
72603;Cerrado;Lista oficial de clase grupo 40 Artes Musicales CASJ;46148,37708;46148,38264;Profesor;;;;;'-
72604;Cerrado;Lista oficial de clase Artes Musicales grupo 40 CASJ;46148,38125;46148,46597;Profesor;Jimena Rivera;Configuración de Comunidades/Cursos;Correo;Solicitud;Normal
72605;Cerrado;Divulgar en la comunidad de SJ;46148,40347;46148,45764;Administrativo;Carlos Calvo;Envío de comunicados a lista seleccionada;Correo;Solicitud;Normal
72606;Cerrado;Solicitud para ingresar al TecDigital;46148,46181;46149,31528;Administrativo FundaTEC;Jimena Rivera;Agregar/cambiar asociación estudiante a curso FundaTEC;Correo;Solicitud;Normal
72607;Cerrado;listas tecnico en Electromecanica;46148,52431;46148,65972;Profesor;Jimena Rivera;Creación cursos FundaTEC;Correo;Solicitud;Normal
